Cva_ID;Cva_APG_Family;Cva_Genus;Cva_Species;Cva_Common_Name;Cva_Authority;Cva_Chromosome_Nr;Cva_PloidyLevel;Cva_Estimation_Method;Cva_Voucher;Cva_2C_PG;Cva_Original_Reference;Cva_Lifecycle;Cva_Angiosperm_Group;Cva_Paper;Cva_IS;Cva_Remarks;Cva_Order_Nr;Cva_CompanyCode;Cva_Cropcode;Cva_Date_Created;Cva_Date_ Modified;Cva_EmpName_Created;Cva_EmpName_Modified;Cva_ID_Genus;Cva_Cultivar;Cva_AnO;Cva_PlantCode;Cva_BreedingCode;Cva_Status;Cva_zzz
11371;Liliaceae;Gagea;wilczekii;;Braun-Blanquet & Maire;0;0;FC:PI;Y;17.35;Leitch et al.; 2007 (Ref. 565);P;Monocot;0;;2007;0;;;9-2-2013;2-1-2016;Import;Designer;2302;;;;;
11372;Rutaceae;Zanthoxylum;alatum;;Roxb.;106;0;Fe;;17.4;Guerra M dos S.; 1984 (Ref. 140);P;Eudicot;0;;1984;0;;;9-2-2013;31-12-2015;Import;Designer;1325;;;;;
11373;Poaceae;Elymus;mutabilis;;(Drob.) Tzvelev;28;4;FC:PI;N;17.4;Vogel et al.; 1999 (Ref. 343);P;Monocot;0;;1999;0;;;9-2-2013;2-1-2016;Import;Designer;2114;;;;;
11374;Ranunculaceae;Ranunculus;trilobus;;Desf.;48;6;Fe;;17.4;Goepfert; 1974 (Ref. 44);A;Eudicot;0;;1974;0;;274;9-2-2013;31-12-2015;Import;Designer;909;;;;;
11375;Poaceae;Poa;aff. cita;;;112;16;FC:PI;Y;17.44;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;704;9-2-2013;31-12-2015;Import;Designer;979;;;;;
11376;Loranthaceae;Amyema;villiflorum;;(Domin) Barlow;18;2;Fe;;17.5;Martin.; 1983 (Ref. 109);P;Eudicot;0;;1983;0;;;9-2-2013;2-1-2016;Import;Designer;2296;;;;;
11377;Asparagaceae;Ruscus;hypophyllum;;L.;40;0;FC:PI;Y;17.5;Bharathan et al.; 1994 (Ref. 272);P;Monocot;0;;1994;0;;407;9-2-2013;31-12-2015;Import;Designer;709;;;;;
11378;Asteraceae;Achillea;distans;;Waldst. & Kit.;54;6;Fe;Y;17.5;Dabrowska J.; 1992 (Ref. 326);P;Eudicot;0;;1992;0;;54;9-2-2013;31-12-2015;Import;Designer;3;;;;;
11379;Poaceae;Pseudoroegneria;geniculata;;(Trin.) A.Love;28;4;FC:PI;N;17.5;Vogel et al.; 1999 (Ref. 343);P;Monocot;0;;1999;0;;;9-2-2013;2-1-2016;Import;Designer;2184;;;;;
11380;Asparagaceae;Hosta;jonesii;;M.Chung;60;2;FC:PI;Y;17.5;Zonneveld and Van Iren; 2001 (Ref. 384);P;Monocot;0;;2001;0;;41;9-2-2013;31-12-2015;Import;Designer;188;;;;;
11381;Asteraceae;Arrhenechtites;mixta;;(A.Rich.) Belcher;100;10;Fe;;17.55;Lawrence; 1985 (Ref. 114);A;Eudicot;0;;1985;0;;;9-2-2013;2-1-2016;Import;Designer;2303;;;;;
11382;Fabaceae;Vicia;eristalioides;;Maxted;14;2;Fe;Y;17.55;Maxted et al.; 1991 (Ref. 190);A;Eudicot;0;;1991;0;;63;9-2-2013;31-12-2015;Import;Designer;368;;;;;
11383;Asparagaceae;Agave;sisalana;;Perrine;150;5;Fe;N;17.55;Finch and Osborne; 1990 (Ref. 221);P;Monocot;0;;1990;0;;269;9-2-2013;31-12-2015;Import;Designer;67;;;;;
11384;Asteraceae;Chrysanthemum;cinerariifolium;;Vis.;18;2;Fe;N;17.55;Bennett MD; Smith JB; Heslop-Harrison; 1982 (Ref. 55);P;Eudicot;0;;1982;0;;;2013-02-09;2015-12-31;Import;Designer;90;;;
11385;Araceae;Xanthosoma;sagittifolium;;(L.) Schott;38;0;Fe;Y;17.57;Ghosh et al.; 2001 (Ref. 411);P;Monocot;0;;2001;0;;;9-2-2013;2-1-2016;Import;Designer;2068;;;;;
11386;Asteraceae;Chrysanthemum;viscidehirtum;;(Schott) Thell.;18;2;Fe;N;17.6;Bennett MD; Smith JB; Heslop-Harrison; 1982 (Ref. 55);A;Eudicot;0;;1982;0;;;2013-02-09;2015-12-31;Import;Designer;90;;;
11387;Asparagaceae;Hosta;tibae;;F.Maekawa;60;2;FC:PI;Y;17.6;Zonneveld and Van Iren; 2001 (Ref. 384);P;Monocot;0;;2001;0;;41;9-2-2013;31-12-2015;Import;Designer;188;;;;;
11388;Xanthorrhoeaceae;Aloe;plicatilis;;(L.) Mill.;14;2;FC:PI;N;17.6;Zonneveld; 2002 (Ref. 440);P;Monocot;0;;2002;0;;208;9-2-2013;31-12-2015;Import;Designer;771;;;;;
11389;Asparagaceae;Beaucarnea;recurvata;;Lemaire;38;0;FC:PI;N;17.6;Zonneveld; 2003 (Ref. 482);P;Monocot;0;;2003;0;;53;9-2-2013;31-12-2015;Import;Designer;52;;;;;
11390;Poaceae;Dichelachne;lautumia;;Edgar & Connor;70;10;FC:PI;Y;17.67;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2292;;;;;
11391;Commelinaceae;Gibasis;karwinskyana;;(Roem. & Schult.) Rohw.;10;2;Fe;;17.7;Jones and Kenton; 1984 (Ref. 119);P;Monocot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;2234;;;;;
11392;Asteraceae;Artemisia;dubia;;Wall;54;6;Fe;Y;17.7;Greilhuber; 1988 (Ref. 203);P;Eudicot;0;;1988;0;;166;9-2-2013;31-12-2015;Import;Designer;38;;;;;
11393;Arecaceae;Pinanga;coronata;;(Blume ex Mart.) Blume;32;2;Fe;Y;17.7;;P;Monocot;0;;1997;0;;;;2-1-2016;;Designer;2265;;;;;;[object Object]
11394;Schisandraceae;Kadsura;longespicata;;;28;0;Fe;Y;17.7;Morawetz and Samuel; 1998 (Ref. 341);P;Basal Angiosperm;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;2283;;;;;
11395;Ranunculaceae;Ranunculus;recurvatus;;Poir.;32;4;Fe;;17.7;Goepfert; 1974 (Ref. 44);P;Eudicot;0;;1974;0;;274;9-2-2013;31-12-2015;Import;Designer;909;;;;;
11396;Amaryllidaceae;Allium;darwasicum;;Regel;16;2;Fe;N;17.7;Jones and Rees; 1968 (Ref. 5);P;Monocot;0;;1968;0;;25;9-2-2013;31-12-2015;Import;Designer;16;;;;;
11397;Ranunculaceae;Anemone;decapetala;;Ard.;16;2;Fe;;17.7;Rothfels et al.; 1966 (Ref. 8);P;Eudicot;0;;1966;0;;148;9-2-2013;31-12-2015;Import;Designer;24;;;;;
11398;Araceae;Alocasia;lowii;;Hook;0;0;FC:PI;N;17.7;Zonneveld et al.; 2005 (Ref. 466);P;Monocot;0;;2005;0;;585;9-2-2013;31-12-2015;Import;Designer;787;;;;;
11399;Xanthorrhoeaceae;Bulbine;semibarbata;;(R.Br.) Haw.;26;2;Fe;;17.75;Bennett and Smith; 1976 (Ref. 2);A;Monocot;0;;1976;0;;202;9-2-2013;31-12-2015;Import;Designer;774;;;;;
11400;Poaceae;Sesleria;sadleriana;;Janka;56;8;FC:PI;Y;17.75;Lysak and Dole_el; 1998 (Ref. 370);P;Monocot;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;2203;;;;;
11401;Commelinaceae;Gibasis;schiedeana;;(Kunth) D.R.Hunt;10;2;Fe;;17.8;Jones and Kenton; 1984 (Ref. 119);P;Monocot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;2234;;;;;
11402;Amaryllidaceae;Allium;ledebourianum;;Roem. & Schult.;16;2;Fe;N;17.8;Ohri et al.; 1996 (Ref. 299);P;Monocot;0;;1996;0;;25;9-2-2013;31-12-2015;Import;Designer;16;;;;;
11403;Amaryllidaceae;Allium;azureum;;Ledebour;16;2;Fe;N;17.8;Jones and Rees; 1968 (Ref. 5);P;Monocot;0;;1968;0;;25;9-2-2013;31-12-2015;Import;Designer;16;;;;;
11404;Asparagaceae;Scilla;kladnii;;Schur.;18;2;Fe;;17.8;Greilhuber; 1979 (Ref. 89);P;Monocot;0;;1979;0;;507;9-2-2013;2-1-2016;Import;Designer;1441;;;;;
11405;Asparagaceae;Nolina;recurvata;;Hemsl.;0;0;FC:PI;N;17.8;Zonneveld et al.; 2005 (Ref. 466);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2230;;;;;
11406;Ranunculaceae;Eranthis;cilicica;;Schott & Kotschy;0;0;FC:PI;N;17.8;Zonneveld et al.; 2005 (Ref. 466);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2293;;;;;
11407;Poaceae;Hordeum;brevisubulatum;;(Trin.) Link;28;4;FC:PI;Y;17.81;Jakob et al.; 2004 (Ref. 491);P;Monocot;0;;2004;0;;82;9-2-2013;31-12-2015;Import;Designer;187;;;;;
11408;Iridaceae;Hexaglottis;namaquana;;Goldbl. ined;12;2;Fe;;17.85;Goldblatt et al.; 1984 (Ref. 137);P;Monocot;0;;1984;0;;;9-2-2013;2-1-2016;Import;Designer;2304;;;;;
11409;Poaceae;Avena;barbata;;Pott.;28;4;Fe;;17.85;Bennett and Smith; 1976 (Ref. 2);A;Monocot;0;;1976;0;;;9-2-2013;31-12-2015;Import;Designer;948;;;;;
11410;Papaveraceae;Papaver;orientale;;L.;42;6;Fe;;17.85;Bennett and Smith; 1976 (Ref. 2);P;Eudicot;0;;1976;0;;120;9-2-2013;31-12-2015;Import;Designer;289;;;;;
11411;Ranunculaceae;Anemone;virginiana;;L.;16;2;Fe;;17.85;Bennett and Smith; 1976 (Ref. 2);P;Eudicot;0;;1976;0;;148;9-2-2013;31-12-2015;Import;Designer;24;;;;;
11412;Orobanchaceae;Cistanche;phelypaea;;(L.) Coutinho;40;2;CIA;Y;17.85;Weiss-Schneeweiss et al.; 2005 (Ref. 531);P;Eudicot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2305;;;;;
11413;Poaceae;Hordeum;tetraploidum;;Covas;28;4;FC:PI;Y;17.88;Jakob et al.; 2004 (Ref. 491);P;Monocot;0;;2004;0;;82;9-2-2013;31-12-2015;Import;Designer;187;;;;;
11414;Araceae;Arisarum;proboscidium;;Savi;0;0;Fe;N;17.9;Bennett; 1972 (Ref. 1);P;Monocot;0;;1972;0;;;9-2-2013;2-1-2016;Import;Designer;2306;;;;;
11415;Poaceae;Avena;abyssinica;;Hochst.;28;4;Fe;N;17.9;Bullen and Rees; 1972 (Ref. 34);A;Monocot;0;;1972;0;;;9-2-2013;31-12-2015;Import;Designer;948;;;;;
11416;Poaceae;Psathyrostachys;stoloniformis;;C.Baden;14;2;FC:PI;N;17.9;Vogel et al.; 1999 (Ref. 343);P;Monocot;0;;1999;0;;;9-2-2013;2-1-2016;Import;Designer;2290;;;;;
11417;Ranunculaceae;Anemone;riparia;;Fernald.;16;2;Fe;;17.9;Rothfels et al.; 1966 (Ref. 8);P;Eudicot;0;;1966;0;;148;9-2-2013;31-12-2015;Import;Designer;24;;;;;
11418;Aristolochiaceae;Asarum;splendens;;(Maekawa) C.Y.Cheng & C.S.Yang;0;0;FC:PI;N;17.9;Zonneveld et al.; 2005 (Ref. 466);P;Basal Angiosperm;0;;2005;0;;150;9-2-2013;31-12-2015;Import;Designer;42;;;;;
11419;Poaceae;Hordeum;fuegianum;;;28;4;FC:PI;Y;17.9;Jakob et al.; 2004 (Ref. 491);P;Monocot;0;;2004;0;;82;9-2-2013;31-12-2015;Import;Designer;187;;;;;
11420;Poaceae;Stenostachys;gracilis;;(Hook.f.) Connor;28;4;FC:PI;Y;17.91;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2307;;;;;
11421;Fabaceae;Lathyrus;gmelinii;;Fritsch;14;2;Fe;;17.94;Unal et al.; 1995 (Ref. 412);P;Eudicot;0;;1995;0;;51;9-2-2013;31-12-2015;Import;Designer;222;;;;;
11422;Commelinaceae;Tradescantia;brasiliensis;;Lodd. ex Steud;22;0;Fe;N;17.95;Lewis and Kenton; 1989 (Ref. 269-E);P;Monocot;0;;1989;0;;206;9-2-2013;31-12-2015;Import;Designer;859;;;;;
11423;Asteraceae;Lactuca;canadensis;;L.;34;4;FC:DAPI;N;17.96;Dole_alova et al.; 2002 (Ref. 608);;Eudicot;0;;2002;0;;280;9-2-2013;31-12-2015;Import;Designer;839;;;;;
11424;Poaceae;Deschampsia;caespitosa;;(L.) P.Beauv.;52;4;Fe;N;18;Bennett MD; Smith JB; Lewis Smith RI.; 1982 (Ref. 105);P;Monocot;0;;1982;0;;;2013-02-09;2015-12-31;Import;Designer;123;;;
11425;Ranunculaceae;Ranunculus;auricomus;;L.;32;4;Fe;N;18;Smith and Bennett; 1975 (Ref. 45);P;Eudicot;0;;1975;0;;274;9-2-2013;31-12-2015;Import;Designer;909;;;;;
11426;Amaryllidaceae;Nerine;rehmannii;;(Baker) L.Bolus;22;2;FC:PI;Y;18;Zonneveld & Duncan; 2006 (Ref. 532);P;Monocot;0;;2006;0;;20;9-2-2013;31-12-2015;Import;Designer;269;;;;;
11427;Amaryllidaceae;Nerine;gaberonensis;;Bremek. & Oberm.;22;2;FC:PI;Y;18;Zonneveld & Duncan; 2006 (Ref. 532);P;Monocot;0;;2006;0;;20;9-2-2013;31-12-2015;Import;Designer;269;;;;;
11428;Amaryllidaceae;Narcissus;pallidulus;;Graells;14;2;FC:PI;N;18;Zonneveld; 2008 (Ref. 581);P;Monocot;0;;2008;0;;144;9-2-2013;31-12-2015;Import;Designer;262;;;;;
11429;Araceae;Monstera;obliqua;;Miq.;44;0;Fe;Y;18.01;Ghosh et al.; 2001 (Ref. 411);P;Monocot;0;;2001;0;;159;9-2-2013;31-12-2015;Import;Designer;257;;;;;
11430;Poaceae;Festuca;valida;;(Uechtr.) Penz;28;4;FC:PI;;18.03;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;;9-2-2013;31-12-2015;Import;Designer;959;;;;;
11431;Asteraceae;Kleinia;neriifolia;;Haw.;20;2;FC:PI;;18.09;Suda et al.; 2005 (Ref. 552);P;Eudicot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1345;;;;;
11432;Ranunculaceae;Clematis;vitalba;;L.;16;2;Fe;;18.1;Olszewska and Osiecka; 1984 (Ref. 157);P;Eudicot;0;;1984;0;;170;9-2-2013;31-12-2015;Import;Designer;907;;;;;
11433;Fabaceae;Lathyrus;tingitanus;;L.;14;2;Fe;N;18.1;Evans et al.; 1972 (Ref. 7);A;Eudicot;0;;1972;0;;51;9-2-2013;31-12-2015;Import;Designer;222;;;;;
11434;Asparagaceae;Calibanus;hookeri;;Trel. ex A.Berger;0;0;FC:PI;N;18.1;Zonneveld et al.; 2005 (Ref. 466);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2308;;;;;
11435;Poaceae;Hierochloe;equiseta;;Zotov;42;6;FC:PI;Y;18.1;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2258;;;;;
11436;Poaceae;Parapholis;incurva;;(L.) C.E.Hubb.;0;0;Fe;N;18.15;Bennett and Smith; 1987 (Ref. 164);A;Monocot;0;;1987;0;;;9-2-2013;2-1-2016;Import;Designer;2309;;;;;
11437;Crassulaceae;Sedum;suaveolens;;Kimnach;0;0;FC:PI;N;18.2;Zonneveld et al.; 2005 (Ref. 466);P;Eudicot;0;;2005;0;;191;9-2-2013;31-12-2015;Import;Designer;335;;;;;
11438;Schisandraceae;Schisandra;rubriflora;;;0;0;FC:PI;Y;18.24;Leitch and Hanson; 2002 (Ref. 381);P;Basal Angiosperm;0;;2002;0;;;9-2-2013;2-1-2016;Import;Designer;2310;;;;;
11439;Poaceae;Lachnagrostis;billardierei;;(R.Br.) Trin.;56;8;FC:PI;Y;18.25;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2207;;;;;
11440;Araceae;Homalomena;rubescens;;Kunth;34;0;Fe;Y;18.28;Ghosh et al.; 2001 (Ref. 411);AP;Monocot;0;;2001;0;;452;9-2-2013;2-1-2016;Import;Designer;1406;;;;;
11441;Loranthaceae;Amyema;lucasii;;(Blakely) Danser;18;2;Fe;;18.3;Martin.; 1983 (Ref. 109);P;Eudicot;0;;1983;0;;;9-2-2013;2-1-2016;Import;Designer;2296;;;;;
11442;Poaceae;Sesleria;tatrae;;(Degen) Deyl;56;8;FC:PI;Y;18.3;Lysak and Dole_el; 1998 (Ref. 370);P;Monocot;0;;1998;0;;;9-2-2013;2-1-2016;Import;Designer;2203;;;;;
11443;Iridaceae;Iris;magnifica;;Vved.;26;0;Fe;Y;18.3;Hanson et al.; 1999 (Ref. 377);P;Monocot;0;;1999;0;;1;9-2-2013;31-12-2015;Import;Designer;207;;;;;
11444;Araceae;Rhapidophora;peepla;;Schott;18;0;Fe;Y;18.34;Ghosh et al.; 2001 (Ref. 411);P;Monocot;0;;2001;0;;;9-2-2013;2-1-2016;Import;Designer;2311;;;;;
11445;Fabaceae;Vicia;kalakhensis;;Khattab et al.;14;2;Fe;Y;18.35;Maxted et al.; 1991 (Ref. 190);A;Eudicot;0;;1991;0;;63;9-2-2013;31-12-2015;Import;Designer;368;;;;;
11446;Poaceae;Bromus;hordeaceus;;L.;28;4;Fe;;18.35;Bennett and Smith; 1976 (Ref. 2);A;Monocot;0;;1976;0;;;9-2-2013;31-12-2015;Import;Designer;1010;;;;;
11447;Commelinaceae;Commelina;africana;;;90;6;Fe;Y;18.35;Lewis and Kenton; 1989 (Ref. 269-E);P;Monocot;0;;1989;0;;;9-2-2013;2-1-2016;Import;Designer;2089;;;;;
11448;Orchidaceae;Phragmipedium;caudatum;;(Lindl.) Rolfe;28;2;Fe;Y;18.4;Cox et al.; 1996 (Ref. 300);P;Monocot;0;;1996;0;;;9-2-2013;31-12-2015;Import;Designer;302;;;;;
11449;Fabaceae;Lathyrus;heterophyllus;;L.;14;2;FC:PI;Y;18.4;Nandini et al.; 1997 (Ref. 319);P;Eudicot;0;;1997;0;;51;9-2-2013;31-12-2015;Import;Designer;222;;;;;
11450;Asteraceae;Phalacroseris;bolanderi;;Gray;18;2;Fe;;18.4;Price and Bachmann; 1975 (Ref. 47);P;Eudicot;0;;1975;0;;;9-2-2013;2-1-2016;Import;Designer;2312;;;;;
11451;Amaryllidaceae;Allium;fuscum;;;14;2;Fe;N;18.4;Jones and Rees; 1968 (Ref. 5);P;Monocot;0;;1968;0;;25;9-2-2013;31-12-2015;Import;Designer;16;;;;;
11452;Asparagaceae;Scilla;voethorum;;Speta;18;2;Fe;;18.4;Greilhuber; 1979 (Ref. 89);P;Monocot;0;;1979;0;;507;9-2-2013;2-1-2016;Import;Designer;1441;;;;;
11453;Asparagaceae;Scilla;vindobonensis;;Speta;18;2;Fe;;18.4;Greilhuber; 1979 (Ref. 89);P;Monocot;0;;1979;0;;507;9-2-2013;2-1-2016;Import;Designer;1441;;;;;
11454;Liliaceae;Scoliopus;bigelovii;;Torr.;16;2;FC:PI;Y;18.4;Leitch et al.; 2007 (Ref. 565);P;Monocot;0;;2007;0;;;9-2-2013;2-1-2016;Import;Designer;2313;;;;;
11455;Asteraceae;Senecio;battiscombei;;R.E. & T.C.E. Fr.;0;0;Fe;;18.45;Bennett and Smith; 1976 (Ref. 2);P;Eudicot;0;;1976;0;;;9-2-2013;31-12-2015;Import;Designer;336;;;;;
11456;Poaceae;Aegilops;ovata;;L.;28;4;Fe;;18.45;Furuta; 1970 (Ref. 3);A;Monocot;0;;1970;0;;;9-2-2013;2-1-2016;Import;Designer;2205;;;;;
11457;Poaceae;Festuca;stricta;;Host;56;8;FC:PI;;18.48;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;;9-2-2013;31-12-2015;Import;Designer;959;;;;;
11458;Commelinaceae;Callisia;elegans;;Alex.;12;2;Fe;;18.5;Bennett and Smith; 1976 (Ref. 2);P;Monocot;0;;1976;0;;;9-2-2013;31-12-2015;Import;Designer;1015;;;;;
11459;Fabaceae;Lathyrus;grandiflorus;;Sibth & Sm.;14;2;FC:PI;Y;18.5;Nandini et al.; 1997 (Ref. 319);P;Eudicot;0;;1997;0;;51;9-2-2013;31-12-2015;Import;Designer;222;;;;;
11460;Euphorbiaceae;Euphorbia;pentagona;;Haw.;20;2;Fe;N;18.5;Vosa and Bassi; 1991 (Ref. 333);P;Eudicot;0;;1991;0;;92;9-2-2013;31-12-2015;Import;Designer;147;;;;;
11461;Araceae;Amorphophallus;bulbifer;;(Roxb.) Blume;39;3;Fe;;18.55;Chauhan and Brandham; 1985 (Ref. 161);P;Monocot;0;;1985;0;;605;9-2-2013;2-1-2016;Import;Designer;1376;;;;;
11462;Asparagaceae;Fortunatia;arida;;(Poepp.) Ravenna;34;2;Fe;Y;18.55;Fernandez and Davi🪠1991 (Ref. 223);P;Monocot;0;;1991;0;;;;2-1-2016;;Designer;2314;;;;;;[object Object]
11463;Poaceae;Hordeum;brachyantherum;;Nevski;28;4;FC:PI;Y;18.57;Jakob et al.; 2004 (Ref. 491);P;Monocot;0;;2004;0;;82;9-2-2013;31-12-2015;Import;Designer;187;;;;;
11464;Asparagaceae;Bellevalia;rixii;;P.Wendalbo;8;2;Fe;N;18.58;Hanson et al.; 2002 (Ref. 465);P;Monocot;0;;2002;0;;;9-2-2013;2-1-2016;Import;Designer;2248;;;;;
11465;Fabaceae;Lathyrus;tuberosus;;L.;14;2;Fe;N;18.6;Rees and Hazarika; 1969 (Ref. 15);P;Eudicot;0;;1969;0;;51;9-2-2013;31-12-2015;Import;Designer;222;;;;;
11466;Poaceae;Avena;magna;;Murphy &Terrell;28;4;Fe;;18.6;Bennett and Smith; 1976 (Ref. 2);A;Monocot;0;;1976;0;;;9-2-2013;31-12-2015;Import;Designer;948;;;;;
11467;Ranunculaceae;Eranthis;hyemalis;;Salisb.;16;2;Fe;;18.6;Bennett and Smith; 1976 (Ref. 2);A;Eudicot;0;;1976;0;;;9-2-2013;2-1-2016;Import;Designer;2293;;;;;
11468;Amaryllidaceae;Allium;oliganthum;;Kar.;16;2;Fe;N;18.6;Ohri et al.; 1996 (Ref. 299);P;Monocot;0;;1996;0;;25;9-2-2013;31-12-2015;Import;Designer;16;;;;;
11469;Poaceae;Elymus;glaucus;;Buckley;28;4;FC:PI;N;18.6;Vogel et al.; 1999 (Ref. 343);P;Monocot;0;;1999;0;;;9-2-2013;2-1-2016;Import;Designer;2114;;;;;
11470;Iridaceae;Iris;aff. orchiodes;;Carr.;0;0;Fe;Y;18.6;Hanson et al.; 1999 (Ref. 377);P;Monocot;0;;1999;0;;1;9-2-2013;31-12-2015;Import;Designer;207;;;;;
11471;Ranunculaceae;Anemone;cylindrica;;A.Gray;16;2;Fe;;18.6;Rothfels et al.; 1966 (Ref. 8);P;Eudicot;0;;1966;0;;148;9-2-2013;31-12-2015;Import;Designer;24;;;;;
11472;Ranunculaceae;Ranunculus;ficaria;;L.;16;2;Fe;N;18.65;Smith and Bennett; 1975 (Ref. 45);P;Eudicot;0;;1975;0;;274;9-2-2013;31-12-2015;Import;Designer;909;;;;;
11473;Asparagaceae;Sowerbaea;juncea;;Sm.;16;4;Fe;Y;18.7;Stewart and Barlow; 1976 (Ref. 171);P;Monocot;0;;1976;0;;;9-2-2013;2-1-2016;Import;Designer;2275;;;;;
11474;Euphorbiaceae;Euphorbia;globosa;;Sims;20;2;Fe;N;18.7;Vosa and Bassi; 1991 (Ref. 333);P;Eudicot;0;;1991;0;;92;9-2-2013;31-12-2015;Import;Designer;147;;;;;
11475;Poaceae;Elymus;abolinii;;(Drob.) Tzvelev;28;4;FC:PI;N;18.7;Vogel et al.; 1999 (Ref. 343);P;Monocot;0;;1999;0;;;9-2-2013;2-1-2016;Import;Designer;2114;;;;;
11476;Ranunculaceae;Ranunculus;monspeliacus;;L.;32;4;Fe;;18.7;Goepfert; 1974 (Ref. 44);P;Eudicot;0;;1974;0;;274;9-2-2013;31-12-2015;Import;Designer;909;;;;;
11477;Araceae;Alocasia;longiloba;;Miq.;0;0;FC:PI;N;18.7;Zonneveld et al.; 2005 (Ref. 466);P;Monocot;0;;2005;0;;585;9-2-2013;31-12-2015;Import;Designer;787;;;;;
11478;Anacardiaceae;Cotinus;coggygria;;Scop.;0;0;FC:PI;N;18.7;Zonneveld et al.; 2005 (Ref. 466);P;Eudicot;0;;2005;0;;474;9-2-2013;2-1-2016;Import;Designer;1059;;;;;
11479;Amaryllidaceae;Nerine;marincowitzii;;Snijman;22;2;FC:PI;Y;18.7;Zonneveld & Duncan; 2006 (Ref. 532);P;Monocot;0;;2006;0;;20;9-2-2013;31-12-2015;Import;Designer;269;;;;;
11480;Poaceae;Festuca;laevigata;;Gaudin;56;8;FC:PI;;18.71;Smarda et al.; 2008 (Ref. 555);P;Monocot;0;;2008;0;;;9-2-2013;31-12-2015;Import;Designer;959;;;;;
11481;Asteraceae;Senecio;macranthus;;A.Rich.;40;4;Fe;;18.75;Lawrence; 1985 (Ref. 114);P;Eudicot;0;;1985;0;;;9-2-2013;31-12-2015;Import;Designer;336;;;;;
11482;Iridaceae;Iris;tubergeniana;;Foster;20;0;Fe;N;18.77;Hanson et al.; 1999 (Ref. 377);P;Monocot;0;;1999;0;;1;9-2-2013;31-12-2015;Import;Designer;207;;;;;
11483;Loranthaceae;Amyema;conspicuum;;(F.M. Bail) Danser;18;2;Fe;;18.8;Martin.; 1983 (Ref. 109);P;Eudicot;0;;1983;0;;;9-2-2013;2-1-2016;Import;Designer;2296;;;;;
11484;Euphorbiaceae;Euphorbia;pugniformis;;Boiss.;20;2;Fe;N;18.8;Vosa and Bassi; 1991 (Ref. 333);P;Eudicot;0;;1991;0;;92;9-2-2013;31-12-2015;Import;Designer;147;;;;;
11485;Ranunculaceae;Ranunculus;lanuginosus;;L.;28;4;Fe;;18.8;Goepfert; 1974 (Ref. 44);P;Eudicot;0;;1974;0;;274;9-2-2013;31-12-2015;Import;Designer;909;;;;;
11486;Asparagaceae;Ornithogalum;magnum;;;0;0;FC:PI;N;18.8;Zonneveld et al.; 2005 (Ref. 466);P;Monocot;0;;2005;0;;;9-2-2013;31-12-2015;Import;Designer;1207;;;;;
11487;Amaryllidaceae;Narcissus;assoanus;;Dufour;14;2;FC:PI;N;18.8;Zonneveld; 2008 (Ref. 581);P;Monocot;0;;2008;0;;144;9-2-2013;31-12-2015;Import;Designer;262;;;;;
11488;Poaceae;Stenostachys;laevis;;(Petrie) Connor;28;4;FC:PI;Y;18.83;Murray et al.; 2005 (Ref. 528);P;Monocot;0;;2005;0;;;9-2-2013;2-1-2016;Import;Designer;2307;;;;;
11489;Poaceae;Bromus;sitchensis;;Trin.;56;8;Fe;;18.85;Bennett and Smith; 1976 (Ref. 2);P;Monocot;0;;1976;0;;;9-2-2013;31-12-2015;Import;Designer;1010;;;;;
11490;Asparagaceae;Scilla;haemorrhoidalis;;Webb & Berthel.;28;4;FC:PI;;18.87;Suda et al.; 2005 (Ref. 552);P;Monocot;0;;2005;0;;507;9-2-2013;2-1-2016;Import;Designer;1441;;;;;
11491;Poaceae;Aegilops;triuncialis;;L.;28;4;Fe;;18.9;Furuta; 1970 (Ref. 3);A;Monocot;0;;1970;0;;;9-2-2013;2-1-2016;Import;Designer;2205;;;;;
11492;Ranunculaceae;Helleborus;argutifolius;;Viv.;32;2;FC:PI;Y;18.9;Zonneveld; 2001 (Ref. 383);P;Eudicot;0;;2001;0;;43;9-2-2013;31-12-2015;Import;Designer;179;;;;;
